,how_many_shops,property_id,locality_name,postal_code,streetname,housenumber,latitude,longitude,property_type,property_subtype,price,type_of_sale,nb_of_rooms,area,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_area_plot,nb_of_facades,swimming_pool,state_of_building,surface_of_good
16630,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16631,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16632,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16633,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16634,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16635,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16636,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16637,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16638,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16639,,,,,,,,,,,,,,,,,,,,,,,,,,,
16640,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16641,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16642,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16643,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16644,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16645,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16646,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16647,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16648,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16649,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16650,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16651,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16652,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16653,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16654,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16655,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16656,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16657,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16658,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16659,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16660,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16661,448.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16662,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16663,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16664,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16665,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16666,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16667,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16668,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16669,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16670,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16671,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16672,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16673,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16674,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16675,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16676,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16677,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16678,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16679,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16680,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16681,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16682,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16683,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16684,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16685,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16686,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16687,1604.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16688,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16689,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16690,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16691,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16692,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16693,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16694,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16695,,,,,,,,,,,,,,,,,,,,,,,,,,,
16696,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16697,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16698,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16699,566.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16700,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16701,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16702,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16703,,,,,,,,,,,,,,,,,,,,,,,,,,,
16704,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16705,,,,,,,,,,,,,,,,,,,,,,,,,,,
16706,,,,,,,,,,,,,,,,,,,,,,,,,,,
16707,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16708,,,,,,,,,,,,,,,,,,,,,,,,,,,
16709,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16710,,,,,,,,,,,,,,,,,,,,,,,,,,,
16711,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16712,,,,,,,,,,,,,,,,,,,,,,,,,,,
16713,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16714,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16716,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16717,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16718,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16719,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16720,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16721,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16722,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16723,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16724,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16725,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16726,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16727,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16728,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16729,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16730,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16731,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16732,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16733,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16734,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16735,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16736,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16737,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16738,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16739,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16740,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16741,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16742,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16743,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16744,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16745,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16746,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16747,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16748,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16749,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16750,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16751,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16752,,,,,,,,,,,,,,,,,,,,,,,,,,,
16753,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16754,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16755,,,,,,,,,,,,,,,,,,,,,,,,,,,
16756,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16757,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16758,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16759,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16760,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16761,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16762,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16763,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16764,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16765,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16766,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16767,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16768,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16769,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16770,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16771,,,,,,,,,,,,,,,,,,,,,,,,,,,
16772,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16773,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16774,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16775,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16776,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16777,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16778,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16779,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16780,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16781,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16782,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16783,634.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16784,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16785,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16786,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16787,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16788,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16789,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16790,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16791,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16792,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16793,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16794,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16795,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16796,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16797,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16798,559.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16799,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16800,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16801,534.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16802,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16803,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16804,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16805,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16806,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16807,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16808,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16809,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16810,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16811,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16812,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16813,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16814,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16815,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16816,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16817,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16818,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16819,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16820,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16821,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16822,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16823,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16824,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16825,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16826,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16827,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16828,,,,,,,,,,,,,,,,,,,,,,,,,,,
16829,,,,,,,,,,,,,,,,,,,,,,,,,,,
16830,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16831,,,,,,,,,,,,,,,,,,,,,,,,,,,
16832,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16833,,,,,,,,,,,,,,,,,,,,,,,,,,,
16834,,,,,,,,,,,,,,,,,,,,,,,,,,,
16835,,,,,,,,,,,,,,,,,,,,,,,,,,,
16836,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16837,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16838,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16839,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16840,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16841,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16842,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16843,,,,,,,,,,,,,,,,,,,,,,,,,,,
16844,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16845,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16846,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16847,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16848,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16849,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16850,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16851,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16852,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16853,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16854,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16855,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16856,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16858,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16859,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16860,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16861,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16862,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16863,,,,,,,,,,,,,,,,,,,,,,,,,,,
16864,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16865,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16866,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16867,,,,,,,,,,,,,,,,,,,,,,,,,,,
16868,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16869,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16870,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16871,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16872,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16873,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16874,,,,,,,,,,,,,,,,,,,,,,,,,,,
16875,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16876,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16877,,,,,,,,,,,,,,,,,,,,,,,,,,,
16878,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16879,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16880,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16881,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16882,,,,,,,,,,,,,,,,,,,,,,,,,,,
16883,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16884,,,,,,,,,,,,,,,,,,,,,,,,,,,
16885,,,,,,,,,,,,,,,,,,,,,,,,,,,
16886,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16887,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16888,,,,,,,,,,,,,,,,,,,,,,,,,,,
16889,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16890,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16891,,,,,,,,,,,,,,,,,,,,,,,,,,,
16892,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16893,,,,,,,,,,,,,,,,,,,,,,,,,,,
16894,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16895,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16896,507.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16897,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16898,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16899,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16900,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16901,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16902,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16903,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16904,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16905,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16906,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16907,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16908,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16909,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16910,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16911,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16912,,,,,,,,,,,,,,,,,,,,,,,,,,,
16913,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16914,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16915,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16916,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16917,,,,,,,,,,,,,,,,,,,,,,,,,,,
16918,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16919,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16920,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16921,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16922,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16923,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16924,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16925,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16926,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16927,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16928,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16929,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16930,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16931,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16932,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16933,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16934,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16935,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16936,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16937,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16938,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16939,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16940,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16941,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16942,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16943,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16944,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16945,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16946,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16947,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16948,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16949,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16950,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16951,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16952,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16953,,,,,,,,,,,,,,,,,,,,,,,,,,,
16954,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16955,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16956,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16957,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16958,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16959,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16960,359.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16961,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16962,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16963,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16964,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16965,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16966,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16967,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16968,,,,,,,,,,,,,,,,,,,,,,,,,,,
16969,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16970,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16971,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16972,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16973,506.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16974,447.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16975,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16976,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16977,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16978,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16979,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16980,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16981,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16982,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16983,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16984,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16985,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16986,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16987,,,,,,,,,,,,,,,,,,,,,,,,,,,
16988,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16989,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16990,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16991,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16992,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16993,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16994,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16995,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16997,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16998,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16999,,,,,,,,,,,,,,,,,,,,,,,,,,,
17000,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17001,,,,,,,,,,,,,,,,,,,,,,,,,,,
17002,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17003,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17004,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17005,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17006,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17007,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17008,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17009,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17010,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17011,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17012,,,,,,,,,,,,,,,,,,,,,,,,,,,
17013,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17014,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17015,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17017,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17018,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17019,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17020,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17021,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17022,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17023,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17024,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17025,,,,,,,,,,,,,,,,,,,,,,,,,,,
17026,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17027,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17028,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17029,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17030,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17031,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17032,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17033,,,,,,,,,,,,,,,,,,,,,,,,,,,
17034,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17037,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17038,,,,,,,,,,,,,,,,,,,,,,,,,,,
17039,,,,,,,,,,,,,,,,,,,,,,,,,,,
17040,,,,,,,,,,,,,,,,,,,,,,,,,,,
17041,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17042,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17043,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17044,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17045,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17046,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17047,,,,,,,,,,,,,,,,,,,,,,,,,,,
17048,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17049,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17050,,,,,,,,,,,,,,,,,,,,,,,,,,,
17051,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17052,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,
